run,seed,sample_index,dataset_accuracy,start_accuracy,flow_accuracy,random_accuracy,flow_improvement,random_improvement,flow_advantage,flow_success,random_success,flow_better,tie,flow_direction_norm,random_direction_norm,start_arch,flow_arch,random_arch
1,42,3003,0.9289000034332275,0.4332222217135959,0.4344444433254665,0.4248333329264322,0.0012222216118705775,-0.008388888787163706,0.009611110399034284,True,False,True,False,18.644472122192383,18.644472122192383,|nor_conv_1x1~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,|nor_conv_1x1~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_1x1~1|nor_conv_3x3~2|,|nor_conv_1x1~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|
1,42,3004,0.8009499907493591,0.17633333310445154,0.17633333310445154,0.17633333310445154,0.0,0.0,0.0,False,False,False,True,10.619221687316895,10.619221687316895,|avg_pool_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|none~0|nor_conv_1x1~1|none~2|,|avg_pool_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|none~0|nor_conv_1x1~1|none~2|,|avg_pool_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|none~0|nor_conv_1x1~1|none~2|
1,42,3005,0.8984333276748657,0.33388888882107204,0.4002222214084202,0.38122222208658857,0.06633333258734814,0.04733333326551653,0.018999999321831607,True,True,True,False,11.623093605041504,11.623093605041504,|skip_connect~0|+|nor_conv_3x3~0|none~1|+|skip_connect~0|nor_conv_1x1~1|none~2|,|skip_connect~0|+|nor_conv_3x3~0|none~1|+|skip_connect~0|nor_conv_1x1~1|skip_connect~2|,|skip_connect~0|+|nor_conv_3x3~0|none~1|+|skip_connect~0|nor_conv_1x1~1|avg_pool_3x3~2|
1,42,3006,0.8916000127792358,0.32283333297729494,0.2816666664377848,0.3351666662597656,-0.04116666653951012,0.01233333328247066,-0.05349999982198078,False,True,False,False,18.329465866088867,18.3294677734375,|none~0|+|none~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|avg_pool_3x3~2|,|none~0|+|none~0|skip_connect~1|+|skip_connect~0|nor_conv_1x1~1|none~2|,|none~0|+|none~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|none~2|
1,42,3007,0.8899999856948853,0.32755555533515085,0.32755555533515085,0.3478333325703939,0.0,0.020277777235243044,-0.020277777235243044,False,True,False,False,10.389573097229004,10.389573097229004,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_1x1~0|avg_pool_3x3~1|skip_connect~2|,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_1x1~0|avg_pool_3x3~1|skip_connect~2|,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_1x1~0|skip_connect~1|skip_connect~2|
1,42,3008,0.8642500042915344,0.2803333330535889,0.2803333330535889,0.2803333330535889,0.0,0.0,0.0,False,False,False,True,8.671558380126953,8.671558380126953,|none~0|+|skip_connect~0|avg_pool_3x3~1|+|skip_connect~0|none~1|none~2|,|none~0|+|skip_connect~0|avg_pool_3x3~1|+|skip_connect~0|none~1|none~2|,|none~0|+|skip_connect~0|avg_pool_3x3~1|+|skip_connect~0|none~1|none~2|
1,42,3009,0.8979666829109192,0.3644444442070855,0.3644444442070855,0.3644444442070855,0.0,0.0,0.0,False,False,False,True,7.9899492263793945,7.9899492263793945,|nor_conv_1x1~0|+|skip_connect~0|nor_conv_1x1~1|+|nor_conv_1x1~0|avg_pool_3x3~1|none~2|,|nor_conv_1x1~0|+|skip_connect~0|nor_conv_1x1~1|+|nor_conv_1x1~0|avg_pool_3x3~1|none~2|,|nor_conv_1x1~0|+|skip_connect~0|nor_conv_1x1~1|+|nor_conv_1x1~0|avg_pool_3x3~1|none~2|
1,42,3010,0.9175499677658081,0.39266666631062824,0.3508333325449625,0.3508333325449625,-0.041833333765665726,-0.041833333765665726,0.0,False,False,False,True,12.810237884521484,12.810236930847168,|skip_connect~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|none~0|avg_pool_3x3~1|nor_conv_1x1~2|,|skip_connect~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|avg_pool_3x3~0|avg_pool_3x3~1|nor_conv_1x1~2|,|skip_connect~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|avg_pool_3x3~0|avg_pool_3x3~1|nor_conv_1x1~2|
1,42,3011,0.9076999425888062,0.32988888804117844,0.33716666564941405,0.32988888804117844,0.007277777608235614,0.0,0.007277777608235614,True,False,True,False,12.210468292236328,12.210469245910645,|none~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|none~0|avg_pool_3x3~1|nor_conv_3x3~2|,|none~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|none~0|none~1|nor_conv_3x3~2|,|none~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|none~0|avg_pool_3x3~1|nor_conv_3x3~2|
1,42,3012,0.8732666969299316,0.30877777728610567,0.3706666659206814,0.30877777728610567,0.061888888634575756,0.0,0.061888888634575756,True,False,True,False,15.78093433380127,15.780933380126953,|skip_connect~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,|skip_connect~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|nor_conv_3x3~1|none~2|,|skip_connect~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|
