run,seed,n_samples,mean_start_accuracy,mean_flow_accuracy,mean_random_accuracy,mean_flow_improvement,mean_random_improvement,mean_flow_advantage,flow_success_rate,random_success_rate,flow_better_rate,tie_rate,mean_flow_direction_norm,mean_random_direction_norm
1,42,3125,0.8733924319999999,0.8816952373333333,0.8690598826666668,0.008302805333333331,-0.004332549333333335,0.012635354666666668,0.56096,0.2352,0.56576,0.14656,13.564182446899414,13.5641824508667
2,43,3125,0.8733924319999999,0.8869275306666665,0.8742788800000001,0.013535098666666667,0.0008864480000000017,0.012648650666666665,0.50304,0.22784,0.51136,0.19104,12.014041067504882,12.014041045074462
